Incident_ID,Media_Attention,Date,School,City,State,City_Lat,City_Lon,School_Level,Targets
20211001INBEI,Local,2021-10-01,Ben Davis High School,Indianapolis,IN,39.7683331,-86.1583502,High,Victims Targeted
20210430INMAI,Regional,2021-04-30,Mary Castle Elementary School,Indianapolis,IN,39.7683331,-86.1583502,Elementary,Victims Targeted
20160122INLAI,Local,2016-01-22,Lawrence Central High School,Indianapolis,IN,39.7683331,-86.1583502,High,Victims Targeted
19981211INBEI,,1998-12-11,Ben Davis Junior High School,Indianapolis,IN,39.7683331,-86.1583502,Junior High,Random Shooting
19870503INPII,,1987-05-03,Pike Township High School,Indianapolis,IN,39.7683331,-86.1583502,High,Random Shooting
19810303INMAI,,1981-03-03,Marshall High School ,Indianapolis,IN,39.7683331,-86.1583502,High,Victims Targeted
19800211INARI,,1980-02-11,Arsenal Technical High School,Indianapolis,IN,39.7683331,-86.1583502,High,Victims Targeted
19791105INWAI,,1979-11-05,Washington High School,Indianapolis,IN,39.7683331,-86.1583502,High,Victims Targeted
19720505INDEI,,1972-05-05,Decatur Central High School,Indianapolis,IN,39.7683331,-86.1583502,High,Victims Targeted
20110325INMAM,National,2011-03-25,Martinsville West Middle School,Martinsville,IN,39.4278253,-86.428328,Middle,Victims Targeted
20210315INMEM,Regional,2021-03-15,Merrillville High School,Merrillville,IN,41.4828144,-87.3328139,High,Victims Targeted
20200704INLAM,Local,2020-07-04,Lake Hills Elementary School,Michigan City,IN,41.7075394,-86.8950297,Elementary,Victims Targeted
20060821INCAN,,2006-08-21,Castle High School,Newburgh,IN,37.9456824,-87.4046571,High,Victims Targeted
20180525INNON,National,2018-05-25,Noblesville West Middle School,Noblesville,IN,40.0455918,-86.0085955,Middle,Victims Targeted
20220427INCOS,Local,2022-04-27,Coquillard Elementary School,South Bend,IN,41.6833813,-86.2500066,Elementary,Neither
19940525INLAS,,1994-05-25,LaSalle High School,South Bend,IN,41.6833813,-86.2500066,High,Victims Targeted
19940420INDIS,,1994-04-20,Dickinson Middle School,South Bend,IN,41.6833813,-86.2500066,Middle,Random Shooting
20201108INTET,Local,2020-11-08,Terre Haute South Vigo High School,Terre Haute,IN,39.4667025,-87.4139119,High,Victims Targeted
20160515KSAUA,,2016-05-15,Augusta High School,Augusta,KS,37.6913769,-96.9707179,High,Random Shooting
20201125KSABG,Local,2020-11-25,Abe Hubert Elementary School,Garden City,KS,37.9716898,-100.8726618,Elementary,Victims Targeted
19850121KSGOG,,1985-01-21,Goddard Junior High School,Goddard,KS,37.6597363,-97.5753256,Junior High,Both
19930901KSJUJ,,1993-09-01,Junction City High School,Junction City,KS,39.0286093,-96.8313978,High,Both
20210608KSHAK,Local,2021-06-08,Hazel Grove Elementary,Kansas City,KS,39.1134562,-94.626497,Elementary,Victims Targeted
20190301KSHIM,Local,2019-03-01,Highlands Elementary School,Mission,KS,39.0277832,-94.6557914,Elementary,Neither
20220304KSOLO,National,2022-03-04,Olathe East High School,Olathe,KS,38.8838856,-94.81887,High,Victims Targeted
19950914KSOLO,,1995-09-14,Olathe North High School,Olathe,KS,38.8838856,-94.81887,High,Victims Targeted
20180703KSSUO,Local,2018-07-03,Sunrise Point Elementary School,Overland,KS,38.9774513,-95.2997772,Elementary,Victims Targeted
20190119KSLAO,,2019-01-19,Lakewood Middle School,Overland Park,KS,38.9742502,-94.6851702,Middle,Victims Targeted
20101023KSTOT,Local,2010-10-23,Topeka West High School,Topeka,KS,39.049011,-95.677556,High,Victims Targeted
20210921KSEAW,Local,2021-09-21,East High School,Wichita,KS,37.6922361,-97.3375448,High,Both
20210709KSCAW,Local,2021-07-09,Campus High School,Wichita,KS,37.6922361,-97.3375448,High,Random Shooting
20180123KYMAB,National,2018-01-23,Marshall County High School,Benton,KY,36.8572781,-88.350315,High,Random Shooting
20010912KYLAC,,2001-09-12,Latonia Elementary School,Covington,KY,39.0836224,-84.508371,Elementary,Victims Targeted
19930118KYEAG,,1993-01-18,East Carter High School,Grayson,KY,37.4537437,-86.3389464,High,Both
19780111KYCHH,,1978-01-11,Christian County Middle School,Hopkinsville,KY,36.8657651,-87.4889532,Middle,Victims Targeted
20210915KYMAL,Local,2021-09-15,Mary Todd Elementary School,Lexington,KY,38.0464066,-84.4970393,Elementary,Victims Targeted
20180309KYFRL,,2018-03-09,Frederick Douglass High School,Lexington,KY,38.0464066,-84.4970393,High,Random Shooting
20211208KYSTL,Local,2021-12-08,St. Matthews Elementary School,Louisville,KY,38.2542376,-85.759407,Elementary,Victims Targeted
20210318KYGRL,Local,2021-03-18,Greenwood Elementary School,Louisville,KY,38.2542376,-85.759407,Elementary,Neither
20140930KYFEL,Local,2014-09-30,Fern Creek Traditional High School,Louisville,KY,38.2542376,-85.759407,High,Victims Targeted
19840206KYCEL,,1984-02-06,Central High School,Louisville,KY,38.2542376,-85.759407,High,Victims Targeted
19890918KYJAM,,1989-09-18,Jackson County High School,McKee,KY,37.430364,-83.9979834,High,Random Shooting
20030121KYWEO,,2003-01-21,West Carter Middle School,Olive Hill,KY,38.3000809,-83.1740654,Middle,Victims Targeted
20210827KYAPO,Local,2021-08-27,Apollo High School,Owensboro,KY,37.7742152,-87.1133304,High,Victims Targeted
20220202KYLOR,Local,2022-02-02,Logan County Community Technology Center,Russellville,KY,36.8453199,-86.887219,High,Random Shooting
19940526KYLAU,,1994-05-26,Larry A. Ryle High School,Union,KY,37.637247,-87.958036,High,Neither
20060815KYJTV,,2006-08-15,J T Alton Middle School,Vine Grove,KY,37.8100674,-85.9813524,Middle,Neither
19971201KYHEW,,1997-12-01,Heath High School,West Paducah,KY,37.0831102,-88.7442202,High,Random Shooting
19950915KYGEW,,1995-09-15,George Rogers Clark High School,Winchester,KY,37.990079,-84.1796503,High,Victims Targeted
20171231LAEDA,,2017-12-31,Edna Karr High School,Algiers,LA,29.9413467,-90.0375901,High,Victims Targeted
20050317LAOPA,,2005-03-17,O Perry Walker High School,Algiers,LA,29.9413467,-90.0375901,High,Random Shooting
19920331LAOPA,,1992-03-31,O Perry Walker High School,Algiers,LA,29.9413467,-90.0375901,High,Victims Targeted
20200204LABEA,,2020-02-04,Beau Chene High School,Arnaudville,LA,30.3976485,-91.9316052,High,Neither
20170206LASCB,,2017-02-06,Scotlandville Magnet High School,Baton Rouge,LA,30.4494155,-91.1869659,High,Neither
20140114LASTB,,2014-01-14,St. James High School,Baton Rouge,LA,30.4494155,-91.1869659,High,Victims Targeted
19990422LASCB,,1999-04-22,Scotlandville Middle School,Baton Rouge,LA,30.4494155,-91.1869659,Middle,Both
19881004LAISB,,1988-10-04,Istrouma Senior High School,Baton Rouge,LA,30.4494155,-91.1869659,High,Victims Targeted
19840405LACLC,,1984-04-05,Clinton High School,Clinton,LA,30.8657362,-91.0156594,High,Victims Targeted
19920131LAFRG,,1992-01-31,Francis W. Gregory Junior High School,Gentilly,LA,30.0156248,-90.0518356,Junior High,Victims Targeted
19920128LAFRG,,1992-01-28,Francis W. Gregory Junior High School,Gentilly,LA,30.0156248,-90.0518356,Junior High,Victims Targeted
19841031LAEAG,,1984-10-31,East Ascension High School,Gonzales,LA,30.2385294,-90.9200987,High,Victims Targeted
19720412LAEAG,,1972-04-12,East Ascension Junior High,Gonzales,LA,30.2385294,-90.9200987,Junior High,Victims Targeted
19741007LADEH,,1974-10-07,Destrehan High School,Hahnville,LA,29.9765931,-90.4089708,High,Random Shooting
20220519LAHAH,National,2022-05-19,Hammond High Magnet School,Hammond,LA,30.5043583,-90.4611995,High,Both
20210806LASTH,Local,2021-08-06,St. Francis de Sales school,Houma,LA,29.5957696,-90.7195348,K-8,Random Shooting
20150911LANOL,,2015-09-11,Northside High School,Lafayette,LA,30.2043259,-92.0298813,High,Random Shooting
20170515LAMOL,Local,2017-05-15,Moss Bluff Elementary School,Lake Charles,LA,30.2305095,-93.2169807,Elementary,Neither
20041213LALAL,,2004-12-13,La Grange High School,Lake Charles,LA,30.2305095,-93.2169807,High,Victims Targeted
20220128LACAM,Local,2022-01-28,Carroll High School,Monroe,LA,32.5102427,-92.1032411,High,Random Shooting
20200324LAROM,,2020-03-24,Roy Shelling Elementary School,Monroe,LA,32.5102427,-92.1032411,Elementary,Victims Targeted
19810515LANEN,,1981-05-15,New Iberia Junior HIgh School,New Iberia,LA,30.0035365,-91.8187285,Junior High,Victims Targeted
20220531LAMON,National,2022-05-31,Morris Jeff High School,New Orleans,LA,29.951065,-90.071533,High,Both
20210226LAGEN,National,2021-02-26,George Washington Carver High School,New Orleans,LA,29.951065,-90.071533,High,Random Shooting
20180122LANEN,Local,2018-01-22,NET Charter High School,New Orleans,LA,29.951065,-90.071533,High,Victims Targeted
20040912LABON,,2004-09-12,Booker T. Washington High School,New Orleans,LA,29.951065,-90.071533,High,Victims Targeted
20030414LAJON,,2003-04-14,John McDonogh High School,New Orleans,LA,29.951065,-90.071533,High,Both
20020426LAABN,,2002-04-26,Abramson High School,New Orleans,LA,29.951065,-90.071533,High,Random Shooting
20000926LACAN,,2000-09-26,Carter G. Woodson Middle School,New Orleans,LA,29.951065,-90.071533,Middle,Victims Targeted
19930527LAFRN,,1993-05-27,Francis T. Nicholls High School,New Orleans,LA,29.951065,-90.071533,High,Victims Targeted
19911106LAWAN,,1991-11-06,Walter L. Cohen Senior High School,New Orleans,LA,29.951065,-90.071533,High,Victims Targeted
19910219LABON,Local,1991-02-19,Booker T. Washington High School,New Orleans,LA,29.951065,-90.071533,High,Both
19820209LAJON,,1982-02-09,John McDonough Senior High,New Orleans,LA,29.951065,-90.071533,High,Victims Targeted
19790926LACAN,,1979-09-26,Carter G. Woodson Middle School,New Orleans,LA,29.951065,-90.071533,Middle,Victims Targeted
20191011LARAR,,2019-10-11,Rayne High School,Rayne,LA,30.234925,-92.2684617,High,Victims Targeted
20050427LALER,,2005-04-27,Leon Godchaux Junior High School,Reserve,LA,30.0823981,-90.5585162,High,Neither
20071105LAJOR,,2007-11-05,John Curtis Christian School,River Ridge,LA,29.9602043,-90.2156316,K-12,Victims Targeted
19880120LASIR,,1988-01-20,Simsboro High School,Ruston,LA,32.5232053,-92.637927,High,Victims Targeted
20030414LAFAS,,2003-04-14,Fair Park High School,Shereveport,LA,32.48086,-93.713856,High,Random Shooting
20200318LABOS,,2020-03-18,Booker T. Washington High School,Shreveport,LA,32.48086,-93.713856,High,Victims Targeted
20091211LABOS,,2009-12-11,Booker T. Washington High School,Shreveport,LA,32.48086,-93.713856,High,Victims Targeted
20050524LABOS,,2005-05-24,Booker T. Washington High School,Shreveport,LA,32.48086,-93.713856,High,Neither
20040206LAFAS,,2004-02-06,Fair Park High School,Shreveport,LA,32.48086,-93.713856,High,Victims Targeted
19891204LACAS,,1989-12-04,Caddo Magnet High School,Shreveport,LA,32.48086,-93.713856,High,Victims Targeted
19840831LABOS,,1984-08-31,Booker T. Washington High School,Shreveport,LA,32.48086,-93.713856,High,Random Shooting
19901213LASAS,,1990-12-13,Salmen High School,Slidell,LA,30.2751945,-89.7811745,High,Victims Targeted
19860224LABOS,,1986-02-24,Boyet Junior High School,Slidell,LA,30.2751945,-89.7811745,Junior High,Victims Targeted
20210210LASTS,Local,2021-02-10,St. Martinville Head Start Center,St. Martinville,LA,30.1252011,-91.8334498,Other,Both
20040220LAGAS,,2004-02-20,Gathway Christian Academy,St. Martinville,LA,30.1252011,-91.8334498,K-12,Victims Targeted
20080516LAMAT,,2008-05-16,Madison Parish High School,Tallulah,LA,32.4084539,-91.1869112,High,Victims Targeted
19930415MAFOA,,1993-04-15,Ford Middle School,Acushnet,MA,41.6806593,-70.907816,Middle,Random Shooting
20220315MATEB,Regional,2022-03-15,Tech Academy Boston,Boston,MA,42.3554334,-71.060511,High,Both
20030917MACHB,,2003-09-17,Charlestown High School,Boston,MA,42.3554334,-71.060511,K-12,Both
19850126MASTB,,1985-01-26,St. Gregory's High School,Boston,MA,42.3554334,-71.060511,High,Both
20210327MAPEC,Local,2021-03-27,Peabody Elementary School,Cambridge,MA,42.3655767,-71.1040018,Elementary,Victims Targeted
19790928MACHC,,1979-09-28,Charlestown High School,Charlestown,MA,42.3778749,-71.0619957,High,Victims Targeted
20160608MAJED,International,2016-06-08,Jeremiah Burke High School,Dorchester,MA,42.2973205,-71.0744952,High,Both
19820208MADOD,,1982-02-08,Dorchester High School,Dorchester,MA,42.2973205,-71.0744952,High,Random Shooting
20210907MAOMG,,2021-09-07,O’Maley Innovation Middle School,Gloucester,MA,42.6159286,-70.6619888,Middle,Random Shooting
19930226MAGLG,,1993-02-26,Gloucester High School,Gloucester,MA,42.6159286,-70.6619888,High,Victims Targeted
20191009MAGRL,,2019-10-09,Greenhalge Elementary School,Lowell,MA,42.6414437,-71.3085329,Elementary,Random Shooting
20220410MALYL,Regional,2022-04-10,Lynn English High School,Lynn,MA,42.466763,-70.9494939,High,Victims Targeted
20041007MANEN,,2004-10-07,Newburyport High School,Newburyport,MA,42.8125913,-70.8772751,High,Victims Targeted
20051205MABOR,,2005-12-05,Boston Day and Evening Academy (High School),Roxbury,MA,42.3248426,-71.0950158,High,Neither
19911011MAMAR,National,1991-10-11,Madison Park High School,Roxbury,MA,42.3248426,-71.0950158,High,Victims Targeted
20220218MATET,Regional,2022-02-18,Tewksbury High School,Tewksbury,MA,42.6106479,-71.2342248,High,Random Shooting
19780610MAWEW,,1978-06-10,Weymouth South High School,Weymouth,MA,42.2212188,-70.9391625,High,Victims Targeted
19810913MDABA,,1981-09-13,Aberdeen High School,Aberdeen,MD,39.5120347,-76.1643289,High,Victims Targeted
20051028MDANA,,2005-10-28,Annapolis High School,Annapolis,MD,38.9786401,-76.492786,High,Random Shooting
20220315MDPAB,Regional,2022-03-15,Paul Lawrence Dunbar High School,Baltimore,MD,39.2908816,-76.610759,High,Victims Targeted
20211119MDGIB,Local,2021-11-18,Gilmor Elementary School,Baltimore,MD,39.2908816,-76.610759,Elementary,Victims Targeted
20210924MDWIB,Local,2021-09-24,Wildwood Elementary/Middle School,Baltimore,MD,39.2908816,-76.610759,K-8,Victims Targeted
20191111MDACB,,2019-11-11,Achievement Academy,Baltimore,MD,39.2908816,-76.610759,High,Victims Targeted
20190208MDFRB,,2019-02-08,Frederick Douglass High School,Baltimore,MD,39.2908816,-76.610759,High,Both
20180926MDMAB,,2018-09-26,Maree Garnett Farring Elementary,Baltimore,MD,39.2908816,-76.610759,Elementary,Neither
20061012MDGRB,,2006-10-12,Grove Park Elementary School,Baltimore,MD,39.2908816,-76.610759,Elementary,Neither
20041021MDTHB,,2004-10-21,Thurgood Marshall High School,Baltimore,MD,39.2908816,-76.610759,High,Both
20010921MDLAB,,2001-09-21,Lake Clifton Eastern High School,Baltimore,MD,39.2908816,-76.610759,High,Victims Targeted
20010117MDLAB,,2001-01-17,Lake Clifton Eastern High School,Baltimore,MD,39.2908816,-76.610759,High,Victims Targeted
19881007MDSOB,,1988-10-07,Southwestern Senior High School,Baltimore,MD,39.2908816,-76.610759,High,Random Shooting
19881005MDEDB,,1988-10-05,Edmondson Westside Senior High School,Baltimore,MD,39.2908816,-76.610759,High,Random Shooting
19860129MDLAB,,1986-01-29,Lake Clifton High School,Baltimore,MD,39.2908816,-76.610759,High,Victims Targeted
19851008MDLAB,,1985-10-08,Lake Clifton High School,Baltimore,MD,39.2908816,-76.610759,High,Victims Targeted
19840105MDLAB,,1984-01-05,Lake Clifton Senior HIgh School,Baltimore,MD,39.2908816,-76.610759,High,Victims Targeted
19831118MDHAB,,1983-11-18,Harlem Park Junior High School,Baltimore,MD,39.2908816,-76.610759,Junior High,Victims Targeted
19831022MDCAB,,1983-10-22,Carver Vocational-Technical Senior High,Baltimore,MD,39.2908816,-76.610759,High,Victims Targeted
19830921MDWAB,,1983-09-21,Walbrook High School,Baltimore,MD,39.2908816,-76.610759,High,Random Shooting
19830128MDWIB,,1983-01-28,William H. Lemmel Middle School,Baltimore,MD,39.2908816,-76.610759,Middle,Random Shooting
19820415MDFOB,,1982-04-15,Forest Park Senior High School,Baltimore,MD,39.2908816,-76.610759,High,Random Shooting
19810122MDFRB,,1981-01-22,Francis M. Wood Senior High School,Baltimore,MD,39.2908816,-76.610759,High,Victims Targeted
19800331MDFRB,,1980-03-31,Frederick Douglass Senior High School,Baltimore,MD,39.2908816,-76.610759,High,Victims Targeted
19791203MDEAB,,1979-12-03,Eastern High School,Baltimore,MD,39.2908816,-76.610759,High,Both
19741021MDDOB,,1974-10-21,Douglass High School,Baltimore,MD,39.2908816,-76.610759,High,Neither
19720126MDHAB,,1972-01-26,Harlem Park Junior High School,Baltimore,MD,39.2908816,-76.610759,Junior High,Victims Targeted
19720126MDGWB,,1972-01-26,Gwynn Falls Junior High School,Baltimore,MD,39.2908816,-76.610759,Junior High,Random Shooting
19711213MDCAB,,1971-12-13,Carver Vocational High School,Baltimore,MD,39.2908816,-76.610759,High,Victims Targeted
19711124MDEDB,,1971-11-24,Edmondson Senior High School,Baltimore,MD,39.2908816,-76.610759,High,Victims Targeted
19711029MDFRB,,1971-10-29,Frederick Douglass High School,Baltimore,MD,39.2908816,-76.610759,High,Random Shooting
19711029MDFOB,,1971-10-29,Forest Park High School,Baltimore,MD,39.2908816,-76.610759,High,Neither
19711028MDCIB,,1971-10-28,City College High School,Baltimore,MD,39.2908816,-76.610759,High,Victims Targeted
20160505MDHIB,Regional,2016-05-05,High Point High School,Beltsville,MD,39.0299081,-76.9149547,High,Both
20021007MDBEB,,2002-10-07,Benjamin Tasker Middle School,Bowie,MD,38.9424464,-76.7301718,Middle,Random Shooting
20220208MDCAC,Regional,2022-02-08,Catonsville High School,Catonsville,MD,39.2720504,-76.7318456,High,Victims Targeted
20210517MDLOC,Local,2021-05-17,Long Reach High School,Columbia,MD,38.7932703,-77.0009707,High,Victims Targeted
20181112MDEAE,,2018-11-12,Eastern Tech High School,Essex,MD,39.3075071,-76.4790355,High,Victims Targeted
20150204MDFRF,Local,2015-02-04,Frederick High School,Frederick,MD,39.415779,-77.4127562,High,Victims Targeted
20140813MDHEF,,2014-08-13,Heather Ridge High School,Fredrick,MD,39.415779,-77.4127562,High,Neither
20180320MDGRG,National,2018-03-20,Great Mills High School,Great Mills,MD,38.2367924,-76.4971762,High,Both
20220221MDJOH,Local,2022-02-21,John Carroll Elementary School,Hyattsville,MD,38.9529442,-76.9408647,Elementary,Victims Targeted
20220310MDCOL,Local,2022-03-10,Cora L. Rice Elementary School,Landover,MD,38.9340002,-76.8966397,Elementary,Victims Targeted
20010306MDLAL,,2001-03-06,Largo High School,Largo,MD,38.8824538,-76.8285746,High,Victims Targeted
20191027MDLAL,,2019-10-27,Laurel Woods Elementary School,Laurel,MD,39.0984317,-76.8485094,Elementary,Both
20210205MDBEM,Local,2021-02-05,Benjamin Stoddert Middle School,Marlow Heights,MD,38.8234836,-76.9498814,Middle,Victims Targeted
20210830MDNEO,Local,2021-08-30,New Town High School,Owings Mills,MD,39.4105423,-76.7916963,High,Neither
20180205MDOXO,International,2018-02-05,Oxon Hill High School,Oxon Hill,MD,38.8035961,-76.9896573,High,Victims Targeted
20120827MDPEP,International,2012-08-27,Perry Hall High School,Perry Hall,MD,39.4042496,-76.4795561,High,Random Shooting
20040507MDRAR,,2004-05-07,Randallstown High School,Randallstown,MD,39.3676844,-76.7954545,High,Both
19841126MDMIR,,1984-11-26,Millford Mill High School,Rockdale,MD,39.6821264,-76.7646331,High,Victims Targeted
20220121MDMAR,Regional,2022-01-21,Magruder High School,Rockville,MD,39.0817985,-77.1516844,High,Victims Targeted
